stop_id,day_of_week,hour,activity
8591933,2.0,23.0,16.0
8591933,3.0,0.0,7.75
8591933,3.0,5.0,7.0
8591933,3.0,6.0,16.0
8591933,3.0,7.0,16.0
8591933,3.0,8.0,16.0
8591933,3.0,9.0,16.0
8591933,3.0,10.0,16.0
8591933,3.0,11.0,16.0
8591933,3.0,12.0,16.0
8591933,3.0,13.0,15.75
8591933,3.0,14.0,15.75
8591933,3.0,15.0,16.0
8591933,3.0,16.0,16.0
8591933,3.0,17.0,16.0
8591933,3.0,18.0,16.0
8591933,3.0,19.0,16.0
8591933,3.0,20.0,17.75
8591933,3.0,21.0,16.25
8591933,3.0,22.0,16.0
8591933,3.0,23.0,16.0
8591933,4.0,0.0,8.0
8591933,4.0,5.0,6.5
8591933,4.0,6.0,16.0
8591933,4.0,7.0,16.0
8591933,4.0,8.0,16.0
8591933,4.0,9.0,16.0
8591933,4.0,10.0,16.0
8591933,4.0,11.0,16.0
8591933,4.0,12.0,16.0
8591933,4.0,13.0,16.0
8591933,4.0,14.0,16.0
8591933,4.0,15.0,16.0
8591933,4.0,16.0,16.0
8591933,4.0,17.0,16.0
8591933,4.0,18.0,16.0
8591933,4.0,19.0,16.0
8591933,4.0,20.0,17.75
8591933,4.0,21.0,16.25
8591933,4.0,22.0,16.0
8591933,4.0,23.0,16.0
8591933,5.0,0.0,8.0
8591933,5.0,5.0,7.0
8591933,5.0,6.0,16.0
8591933,5.0,7.0,17.0
8591933,5.0,8.0,15.75
8591933,5.0,9.0,15.25
8591933,5.0,10.0,16.0
8591933,5.0,11.0,16.0
8591933,5.0,12.0,16.0
8591933,5.0,13.0,16.0
8591933,5.0,14.0,16.0
8591933,5.0,15.0,16.0
8591933,5.0,16.0,15.75
8591933,5.0,17.0,15.75
8591933,5.0,18.0,15.5
8591933,5.0,19.0,15.5
8591933,5.0,20.0,17.5
8591933,5.0,21.0,15.25
8591933,5.0,22.0,15.5
8591933,5.0,23.0,16.0
8591933,6.0,0.0,8.0
8591933,6.0,5.0,7.0
8591933,6.0,6.0,16.0
8591933,6.0,7.0,16.0
8591933,6.0,8.0,16.0
8591933,6.0,9.0,17.0
8591933,6.0,10.0,16.0
8591933,6.0,11.0,17.0
8591933,6.0,12.0,16.0
8591933,6.0,13.0,17.0
8591933,6.0,14.0,16.0
8591933,6.0,15.0,16.0
8591933,6.0,16.0,16.0
8591933,6.0,17.0,16.0
8591933,6.0,18.0,17.0
8591933,6.0,19.0,17.0
8591933,6.0,20.0,17.0
8591933,6.0,21.0,16.0
8591933,6.0,22.0,16.0
8591933,6.0,23.0,16.0
8591935,0.0,0.0,6.0
8591935,0.0,5.0,8.0
8591935,0.0,6.0,15.0
8591935,0.0,7.0,19.5
8591935,0.0,8.0,19.5
8591935,0.0,9.0,14.75
8591935,0.0,10.0,11.75
8591935,0.0,11.0,12.0
8591935,0.0,12.0,11.75
8591935,0.0,13.0,12.0
8591935,0.0,14.0,12.5
8591935,0.0,15.0,15.75
8591935,0.0,16.0,16.0
8591935,0.0,17.0,16.5
8591935,0.0,18.0,19.5
8591935,0.0,19.0,15.75
8591935,0.0,20.0,13.5
8591935,0.0,21.0,11.0
8591935,0.0,22.0,8.0
8591935,0.0,23.0,8.0
8591935,1.0,0.0,6.0
8591935,1.0,5.0,8.0
8591935,1.0,6.0,14.0
8591935,1.0,7.0,19.5
8591935,1.0,8.0,19.25
8591935,1.0,9.0,14.25
8591935,1.0,10.0,11.75
8591935,1.0,11.0,12.0
8591935,1.0,12.0,12.0
8591935,1.0,13.0,12.0
8591935,1.0,14.0,13.0
8591935,1.0,15.0,16.0
8591935,1.0,16.0,16.0
8591935,1.0,17.0,16.5
8591935,1.0,18.0,19.5
8591935,1.0,19.0,15.75
8591935,1.0,20.0,13.5
8591935,1.0,21.0,11.0
8591935,1.0,22.0,8.0
8591935,1.0,23.0,8.0
8591935,2.0,0.0,6.0
8591935,2.0,5.0,7.25
8591935,2.0,6.0,14.75
8591935,2.0,7.0,20.0
8591935,2.0,8.0,19.5
8591935,2.0,9.0,14.75
8591935,2.0,10.0,11.75
8591935,2.0,11.0,12.0
8591935,2.0,12.0,12.0
8591935,2.0,13.0,12.0
8591935,2.0,14.0,13.0
8591935,2.0,15.0,16.0
8591935,2.0,16.0,16.0
8591935,2.0,17.0,16.5
8591935,2.0,18.0,19.5
8591935,2.0,19.0,15.75
8591935,2.0,20.0,13.5
8591935,2.0,21.0,11.0
8591935,2.0,22.0,8.0
8591935,2.0,23.0,8.0
8591935,3.0,0.0,6.0
8591935,3.0,5.0,8.0
8591935,3.0,6.0,14.5
8591935,3.0,7.0,20.0
8591935,3.0,8.0,19.5
8591935,3.0,9.0,14.75
8591935,3.0,10.0,11.75
8591935,3.0,11.0,12.0
8591935,3.0,12.0,12.0
8591935,3.0,13.0,12.0
8591935,3.0,14.0,13.0
8591935,3.0,15.0,16.0
8591935,3.0,16.0,16.0
8591935,3.0,17.0,16.5
8591935,3.0,18.0,19.5
8591935,3.0,19.0,15.75
8591935,3.0,20.0,13.5
8591935,3.0,21.0,11.0
8591935,3.0,22.0,8.0
8591935,3.0,23.0,8.0
8591935,4.0,0.0,6.0
8591935,4.0,5.0,8.0
8591935,4.0,6.0,14.75
8591935,4.0,7.0,19.5
8591935,4.0,8.0,19.0
8591935,4.0,9.0,14.25
8591935,4.0,10.0,11.5
8591935,4.0,11.0,11.5
8591935,4.0,12.0,11.75
8591935,4.0,13.0,11.75
8591935,4.0,14.0,12.75
8591935,4.0,15.0,15.75
8591935,4.0,16.0,15.75
8591935,4.0,17.0,16.25
8591935,4.0,18.0,19.5
8591935,4.0,19.0,15.5
8591935,4.0,20.0,13.5
8591935,4.0,21.0,11.0
8591935,4.0,22.0,8.0
8591935,4.0,23.0,8.0
8591935,5.0,0.0,6.0
8591935,5.0,5.0,7.0
8591935,5.0,6.0,8.0
8591935,5.0,7.0,9.0
8591935,5.0,8.0,11.0
8591935,5.0,9.0,13.0
8591935,5.0,10.0,17.0
8591935,5.0,11.0,16.0
8591935,5.0,12.0,17.0
8591935,5.0,13.0,17.0
8591935,5.0,14.0,16.0
8591935,5.0,15.0,15.0
8591935,5.0,16.0,16.0
8591935,5.0,17.0,16.0
8591935,5.0,18.0,17.5
8591935,5.0,19.0,12.25
8591935,5.0,20.0,11.5
8591935,5.0,21.0,8.75
8591935,5.0,22.0,8.0
8591935,5.0,23.0,8.0
8591935,6.0,0.0,6.0
8591935,6.0,5.0,6.5
8591935,6.0,6.0,8.0
8591935,6.0,7.0,8.0
8591935,6.0,8.0,8.0
8591935,6.0,9.0,8.0
8591935,6.0,10.0,13.0
8591935,6.0,11.0,12.0
8591935,6.0,12.0,12.0
8591935,6.0,13.0,12.0
8591935,6.0,14.0,12.0
8591935,6.0,15.0,12.0
8591935,6.0,16.0,12.0
8591935,6.0,17.0,12.0
8591935,6.0,18.0,12.0
8591935,6.0,19.0,12.0
8591935,6.0,20.0,12.0
8591935,6.0,21.0,10.0
8591935,6.0,22.0,8.0
8591935,6.0,23.0,8.0
8591936,0.0,0.0,2.0
8591936,0.0,5.0,3.0
8591936,0.0,6.0,4.0
8591936,0.0,7.0,4.0
8591936,0.0,8.0,4.0
8591936,0.0,9.0,4.0
8591936,0.0,10.0,4.0
8591936,0.0,11.0,4.0
8591936,0.0,12.0,4.0
8591936,0.0,13.0,4.0
8591936,0.0,14.0,4.0
8591936,0.0,15.0,4.0
8591936,0.0,16.0,4.0
8591936,0.0,17.0,4.0
8591936,0.0,18.0,4.0
8591936,0.0,19.0,4.0
8591936,0.0,20.0,4.0
8591936,0.0,21.0,4.0
8591936,0.0,22.0,4.0
8591936,0.0,23.0,4.0
8591936,1.0,0.0,2.0
8591936,1.0,5.0,3.0
8591936,1.0,6.0,4.0
8591936,1.0,7.0,4.0
8591936,1.0,8.0,4.0
8591936,1.0,9.0,4.0
8591936,1.0,10.0,4.0
8591936,1.0,11.0,4.0
8591936,1.0,12.0,4.0
8591936,1.0,13.0,4.0
8591936,1.0,14.0,4.0
8591936,1.0,15.0,4.0
8591936,1.0,16.0,4.0
8591936,1.0,17.0,4.0
8591936,1.0,18.0,4.0
8591936,1.0,19.0,4.0
8591936,1.0,20.0,4.0
8591936,1.0,21.0,4.0
8591936,1.0,22.0,4.0
8591936,1.0,23.0,4.0
8591936,2.0,0.0,2.0
8591936,2.0,5.0,3.0
8591936,2.0,6.0,4.0
8591936,2.0,7.0,4.0
8591936,2.0,8.0,4.0
8591936,2.0,9.0,4.0
8591936,2.0,10.0,4.0
8591936,2.0,11.0,4.0
8591936,2.0,12.0,4.0
8591936,2.0,13.0,4.0
8591936,2.0,14.0,4.0
8591936,2.0,15.0,4.0
8591936,2.0,16.0,4.0
8591936,2.0,17.0,4.0
8591936,2.0,18.0,4.0
8591936,2.0,19.0,4.0
8591936,2.0,20.0,4.0
8591936,2.0,21.0,4.0
8591936,2.0,22.0,4.0
8591936,2.0,23.0,4.0
8591936,3.0,0.0,2.0
8591936,3.0,5.0,3.0
8591936,3.0,6.0,4.0
8591936,3.0,7.0,4.0
8591936,3.0,8.0,4.0
8591936,3.0,9.0,4.0
8591936,3.0,10.0,4.0
8591936,3.0,11.0,4.0
8591936,3.0,12.0,4.0
8591936,3.0,13.0,4.0
8591936,3.0,14.0,4.0
8591936,3.0,15.0,4.0
8591936,3.0,16.0,4.0
8591936,3.0,17.0,4.0
8591936,3.0,18.0,4.0
8591936,3.0,19.0,4.0
8591936,3.0,20.0,4.0
8591936,3.0,21.0,4.0
8591936,3.0,22.0,4.0
8591936,3.0,23.0,4.0
8591936,4.0,0.0,2.0
8591936,4.0,5.0,3.0
8591936,4.0,6.0,4.0
8591936,4.0,7.0,4.0
8591936,4.0,8.0,4.0
8591936,4.0,9.0,4.0
8591936,4.0,10.0,4.0
8591936,4.0,11.0,4.0
8591936,4.0,12.0,4.0
8591936,4.0,13.0,4.0
8591936,4.0,14.0,4.0
8591936,4.0,15.0,4.0
8591936,4.0,16.0,4.0
8591936,4.0,17.0,4.0
8591936,4.0,18.0,4.0
8591936,4.0,19.0,4.0
8591936,4.0,20.0,4.0
8591936,4.0,21.0,4.0
8591936,4.0,22.0,4.0
8591936,4.0,23.0,4.0
8591936,5.0,0.0,2.0
8591936,5.0,5.0,3.0
8591936,5.0,6.0,4.0
8591936,5.0,7.0,4.0
8591936,5.0,8.0,4.0
8591936,5.0,9.0,4.0
8591936,5.0,10.0,4.0
8591936,5.0,11.0,4.0
8591936,5.0,12.0,4.0
8591936,5.0,13.0,4.0
8591936,5.0,14.0,4.0
8591936,5.0,15.0,4.0
8591936,5.0,16.0,4.0
8591936,5.0,17.0,4.0
8591936,5.0,18.0,4.0
8591936,5.0,19.0,4.0
8591936,5.0,20.0,4.0
8591936,5.0,21.0,4.0
8591936,5.0,22.0,4.0
8591936,5.0,23.0,4.0
8591936,6.0,0.0,2.0
8591936,6.0,5.0,3.0
8591936,6.0,6.0,4.0
8591936,6.0,7.0,4.0
8591936,6.0,8.0,4.0
8591936,6.0,9.0,4.0
8591936,6.0,10.0,4.0
8591936,6.0,11.0,4.0
8591936,6.0,12.0,4.0
8591936,6.0,13.0,4.0
8591936,6.0,14.0,4.0
8591936,6.0,15.0,4.0
8591936,6.0,16.0,4.0
8591936,6.0,17.0,4.0
8591936,6.0,18.0,4.0
8591936,6.0,19.0,4.0
8591936,6.0,20.0,4.0
8591936,6.0,21.0,4.0
8591936,6.0,22.0,4.0
8591936,6.0,23.0,4.0
8591939,0.0,0.0,10.0
8591939,0.0,5.0,15.0
8591939,0.0,6.0,26.0
8591939,0.0,7.0,30.5
8591939,0.0,8.0,32.5
8591939,0.0,9.0,26.75
8591939,0.0,10.0,23.75
8591939,0.0,11.0,24.0
8591939,0.0,12.0,23.75
8591939,0.0,13.0,24.0
8591939,0.0,14.0,24.5
8591939,0.0,15.0,27.75
8591939,0.0,16.0,28.25
8591939,0.0,17.0,29.0
8591939,0.0,18.0,30.75
8591939,0.0,19.0,27.75
8591939,0.0,20.0,24.5
8591939,0.0,21.0,20.0
8591939,0.0,22.0,16.0
8591939,0.0,23.0,16.0
8591939,1.0,0.0,10.0
8591939,1.0,5.0,15.0
8591939,1.0,6.0,25.0
8591939,1.0,7.0,30.5
8591939,1.0,8.0,32.25
8591939,1.0,9.0,26.25
8591939,1.0,10.0,23.75
8591939,1.0,11.0,24.0
8591939,1.0,12.0,24.0
8591939,1.0,13.0,24.0
8591939,1.0,14.0,25.0
8591939,1.0,15.0,28.0
8591939,1.0,16.0,28.25
8591939,1.0,17.0,29.0
8591939,1.0,18.0,30.75
8591939,1.0,19.0,27.75
8591939,1.0,20.0,24.5
8591939,1.0,21.0,20.0
8591939,1.0,22.0,16.0
8591939,1.0,23.0,16.0
8591939,2.0,0.0,10.0
8591939,2.0,5.0,14.25
8591939,2.0,6.0,25.75
8591939,2.0,7.0,31.0
8591939,2.0,8.0,32.5
8591939,2.0,9.0,26.75
8591939,2.0,10.0,23.75
8591939,2.0,11.0,24.0
8591939,2.0,12.0,24.0
8591939,2.0,13.0,24.0
8591939,2.0,14.0,25.0
8591939,2.0,15.0,28.0
8591939,2.0,16.0,28.25
8591939,2.0,17.0,29.0
8591939,2.0,18.0,30.75
8591939,2.0,19.0,27.75
8591939,2.0,20.0,24.5
8591939,2.0,21.0,20.0
8591939,2.0,22.0,16.0
8591939,2.0,23.0,16.0
8591939,3.0,0.0,10.0
8591939,3.0,5.0,15.0
8591939,3.0,6.0,25.5
8591939,3.0,7.0,31.0
8591939,3.0,8.0,32.5
8591939,3.0,9.0,26.75
8591939,3.0,10.0,23.75
8591939,3.0,11.0,24.0
8591939,3.0,12.0,24.0
8591939,3.0,13.0,24.0
8591939,3.0,14.0,25.0
8591939,3.0,15.0,28.0
8591939,3.0,16.0,28.25
8591939,3.0,17.0,29.0
8591939,3.0,18.0,30.75
8591939,3.0,19.0,27.75
8591939,3.0,20.0,24.5
8591939,3.0,21.0,20.0
8591939,3.0,22.0,16.0
8591939,3.0,23.0,16.0
8591939,4.0,0.0,10.0
8591939,4.0,5.0,15.0
8591939,4.0,6.0,25.75
8591939,4.0,7.0,30.5
8591939,4.0,8.0,32.0
8591939,4.0,9.0,26.25
8591939,4.0,10.0,23.5
8591939,4.0,11.0,23.5
8591939,4.0,12.0,23.75
8591939,4.0,13.0,23.75
8591939,4.0,14.0,24.75
8591939,4.0,15.0,27.75
8591939,4.0,16.0,28.0
8591939,4.0,17.0,28.75
8591939,4.0,18.0,30.75
8591939,4.0,19.0,27.5
8591939,4.0,20.0,24.5
8591939,4.0,21.0,20.0
8591939,4.0,22.0,16.0
8591939,4.0,23.0,16.0
8591939,5.0,0.0,10.0
8591939,5.0,5.0,14.0
8591939,5.0,6.0,19.0
8591939,5.0,7.0,21.0
8591939,5.0,8.0,22.0
8591939,5.0,9.0,26.0
8591939,5.0,10.0,29.0
8591939,5.0,11.0,28.0
8591939,5.0,12.0,28.0
8591939,5.0,13.0,29.5
8591939,5.0,14.0,28.0
8591939,5.0,15.0,26.0
8591939,5.0,16.0,28.0
8591939,5.0,17.0,28.0
8591939,5.0,18.0,29.5
8591939,5.0,19.0,25.25
8591939,5.0,20.0,22.5
8591939,5.0,21.0,17.75
8591939,5.0,22.0,16.0
8591939,5.0,23.0,16.0
8591939,6.0,0.0,10.0
8591939,6.0,5.0,13.5
8591939,6.0,6.0,19.0
8591939,6.0,7.0,20.0
8591939,6.0,8.0,20.0
8591939,6.0,9.0,20.0
8591939,6.0,10.0,24.0
8591939,6.0,11.0,24.0
8591939,6.0,12.0,24.0
8591939,6.0,13.0,24.0
8591939,6.0,14.0,24.0
8591939,6.0,15.0,24.0
8591939,6.0,16.0,24.0
8591939,6.0,17.0,24.0
8591939,6.0,18.0,24.25
8591939,6.0,19.0,25.0
8591939,6.0,20.0,23.0
8591939,6.0,21.0,19.0
8591939,6.0,22.0,16.0
8591939,6.0,23.0,16.0
8591940,0.0,0.0,2.0
8591940,0.0,5.0,2.0
8591940,0.0,6.0,10.0
8591940,0.0,7.0,12.0
8591940,0.0,8.0,11.0
8591940,0.0,9.0,8.0
8591940,0.0,10.0,8.0
8591940,0.0,11.0,8.0
8591940,0.0,12.0,9.0
8591940,0.0,13.0,9.0
8591940,0.0,14.0,8.0
8591940,0.0,15.0,8.0
8591940,0.0,16.0,11.0
8591940,0.0,17.0,12.0
8591940,0.0,18.0,11.0
8591940,0.0,19.0,8.0
8591940,0.0,20.0,7.0
8591940,0.0,21.0,3.0
8591940,0.0,22.0,2.0
8591940,0.0,23.0,2.0
8591940,1.0,0.0,2.0
8591940,1.0,5.0,2.0
8591940,1.0,6.0,10.0
8591940,1.0,7.0,11.75
8591940,1.0,8.0,11.0
8591940,1.0,9.0,8.0
8591940,1.0,10.0,8.0
8591940,1.0,11.0,8.0
8591940,1.0,12.0,9.0
8591940,1.0,13.0,9.0
8591940,1.0,14.0,8.0
8591940,1.0,15.0,8.0
8591940,1.0,16.0,11.0
8591940,1.0,17.0,12.0
8591940,1.0,18.0,11.0
8591940,1.0,19.0,8.0
8591940,1.0,20.0,7.0
8591940,1.0,21.0,3.0
8591940,1.0,22.0,2.0
8591940,1.0,23.0,2.0
8591940,2.0,0.0,2.0
8591940,2.0,5.0,2.0
8591940,2.0,6.0,10.0
8591940,2.0,7.0,12.0
8591940,2.0,8.0,11.0
8591940,2.0,9.0,8.0
8591940,2.0,10.0,8.0
8591940,2.0,11.0,8.0
8591940,2.0,12.0,9.0
8591940,2.0,13.0,9.0
8591940,2.0,14.0,8.0
8591940,2.0,15.0,8.0
8591940,2.0,16.0,11.0
8591940,2.0,17.0,12.0
8591940,2.0,18.0,11.0
8591940,2.0,19.0,8.0
8591940,2.0,20.0,7.0
8591940,2.0,21.0,3.0
8591940,2.0,22.0,2.0
8591940,2.0,23.0,2.0
8591940,3.0,0.0,2.0
8591940,3.0,5.0,2.0
8591940,3.0,6.0,10.0
8591940,3.0,7.0,12.0
8591940,3.0,8.0,11.0
8591940,3.0,9.0,8.0
8591940,3.0,10.0,8.0
8591940,3.0,11.0,8.0
8591940,3.0,12.0,9.0
8591940,3.0,13.0,9.0
8591940,3.0,14.0,8.0
8591940,3.0,15.0,8.0
8591940,3.0,16.0,11.0
8591940,3.0,17.0,12.0
8591940,3.0,18.0,11.0
8591940,3.0,19.0,8.0
8591940,3.0,20.0,7.0
8591940,3.0,21.0,3.0
8591940,3.0,22.0,2.0
8591940,3.0,23.0,2.0
8591940,4.0,0.0,2.0
8591940,4.0,3.0,1.0
8591940,4.0,5.0,3.0
8591940,4.0,6.0,10.0
8591940,4.0,7.0,12.0
8591940,4.0,8.0,11.0
8591940,4.0,9.0,8.0
8591940,4.0,10.0,8.0
8591940,4.0,11.0,8.0
8591940,4.0,12.0,9.0
8591940,4.0,13.0,9.0
8591940,4.0,14.0,8.0
8591940,4.0,15.0,8.0
8591940,4.0,16.0,11.0
8591940,4.0,17.0,12.0
8591940,4.0,18.0,11.0
8591940,4.0,19.0,8.0
8591940,4.0,20.0,7.0
8591940,4.0,21.0,3.0
8591940,4.0,22.0,2.0
8591940,4.0,23.0,2.0
8591940,5.0,0.0,2.0
8591940,5.0,1.0,1.0
8591940,5.0,3.0,1.75
8591940,5.0,5.0,3.0
8591940,5.0,6.0,6.0
8591940,5.0,7.0,6.0
8591940,5.0,8.0,6.0
8591940,5.0,9.0,8.0
8591940,5.0,10.0,8.0
8591940,5.0,11.0,8.0
8591940,5.0,12.0,7.75
8591940,5.0,13.0,7.75
8591940,5.0,14.0,8.0
8591940,5.0,15.0,8.0
8591940,5.0,16.0,8.0
8591940,5.0,17.0,8.0
8591940,5.0,18.0,8.0
8591940,5.0,19.0,8.0
8591940,5.0,20.0,7.0
8591940,5.0,21.0,3.0
8591940,5.0,22.0,2.0
8591940,5.0,23.0,2.0
8591940,6.0,0.0,2.0
8591940,6.0,1.0,1.0
8591940,6.0,3.0,2.0
8591940,6.0,5.0,3.0
8591940,6.0,6.0,6.0
8591940,6.0,7.0,6.0
8591940,6.0,8.0,6.0
8591940,6.0,9.0,8.0
8591940,6.0,10.0,8.0
8591940,6.0,11.0,8.0
8591940,6.0,12.0,8.0
8591940,6.0,13.0,8.0
8591940,6.0,14.0,8.0
8591940,6.0,15.0,8.0
8591940,6.0,16.0,8.0
8591940,6.0,17.0,7.75
8591940,6.0,18.0,8.25
8591940,6.0,19.0,8.0
8591940,6.0,20.0,7.0
8591940,6.0,21.0,3.0
8591940,6.0,22.0,2.0
8591940,6.0,23.0,2.0
8591944,0.0,0.0,4.0
8591944,0.0,5.0,2.5
8591944,0.0,6.0,8.75
8591944,0.0,7.0,7.0
8591944,0.0,8.0,8.75
8591944,0.0,9.0,8.0
8591944,0.0,10.0,8.0
8591944,0.0,11.0,8.0
8591944,0.0,12.0,7.75
8591944,0.0,13.0,7.75
8591944,0.0,14.0,8.0
8591944,0.0,15.0,7.0
8591944,0.0,16.0,8.0
8591944,0.0,17.0,8.0
8591944,0.0,18.0,9.0
8591944,0.0,19.0,8.0
8591944,0.0,20.0,8.0
8591944,0.0,21.0,8.0
8591944,0.0,22.0,8.0
8591944,0.0,23.0,8.0
8591944,1.0,0.0,4.0
8591944,1.0,5.0,2.5
8591944,1.0,6.0,8.75
8591944,1.0,7.0,7.0
8591944,1.0,8.0,9.0
8591944,1.0,9.0,8.0
8591944,1.0,10.0,8.0
8591944,1.0,11.0,8.0
8591944,1.0,12.0,8.0
8591944,1.0,13.0,8.0
8591944,1.0,14.0,8.0
8591944,1.0,15.0,7.0
8591944,1.0,16.0,8.0
8591944,1.0,17.0,8.0
8591944,1.0,18.0,9.0
8591944,1.0,19.0,8.0
8591944,1.0,20.0,8.0
8591944,1.0,21.0,8.0
8591944,1.0,22.0,8.0
8591944,1.0,23.0,8.0
8591944,2.0,0.0,4.0
8591944,2.0,5.0,3.0
8591944,2.0,6.0,9.0
8591944,2.0,7.0,7.0
8591944,2.0,8.0,9.0
8591944,2.0,9.0,8.0
8591944,2.0,10.0,8.0
8591944,2.0,11.0,8.0
8591944,2.0,12.0,8.0
8591944,2.0,13.0,8.0
8591944,2.0,14.0,8.0
8591944,2.0,15.0,7.0
8591944,2.0,16.0,8.0
8591944,2.0,17.0,8.0
8591944,2.0,18.0,9.0
8591944,2.0,19.0,8.0
8591944,2.0,20.0,8.0
8591944,2.0,21.0,8.0
8591944,2.0,22.0,8.0
8591944,2.0,23.0,8.0
8591944,3.0,0.0,4.0
8591944,3.0,5.0,3.0
8591944,3.0,6.0,9.0
8591944,3.0,7.0,7.0
8591944,3.0,8.0,9.0
8591944,3.0,9.0,8.0
8591944,3.0,10.0,8.0
8591944,3.0,11.0,8.0
8591944,3.0,12.0,8.0
8591944,3.0,13.0,7.75
8591944,3.0,14.0,7.75
8591944,3.0,15.0,7.0
8591944,3.0,16.0,8.0
8591944,3.0,17.0,8.0
8591944,3.0,18.0,9.0
8591944,3.0,19.0,8.0
8591944,3.0,20.0,8.0
8591944,3.0,21.0,8.0
8591944,3.0,22.0,8.0
8591944,3.0,23.0,8.0
8591944,4.0,0.0,4.0
8591944,4.0,5.0,3.0
8591944,4.0,6.0,9.0
8591944,4.0,7.0,7.0
8591944,4.0,8.0,9.0
8591944,4.0,9.0,8.0
8591944,4.0,10.0,8.0
8591944,4.0,11.0,8.0
8591944,4.0,12.0,8.0
8591944,4.0,13.0,8.0
8591944,4.0,14.0,8.0
8591944,4.0,15.0,7.0
8591944,4.0,16.0,8.0
8591944,4.0,17.0,8.0
8591944,4.0,18.0,9.0
8591944,4.0,19.0,8.0
8591944,4.0,20.0,8.0
8591944,4.0,21.0,8.0
8591944,4.0,22.0,8.0
8591944,4.0,23.0,8.0
8591944,5.0,0.0,4.0
8591944,5.0,5.0,4.0
8591944,5.0,6.0,8.0
8591944,5.0,7.0,9.0
8591944,5.0,8.0,8.0
8591944,5.0,9.0,8.0
8591944,5.0,10.0,8.0
8591944,5.0,11.0,8.0
8591944,5.0,12.0,8.0
8591944,5.0,13.0,8.0
8591944,5.0,14.0,8.0
8591944,5.0,15.0,8.0
8591944,5.0,16.0,7.75
8591944,5.0,17.0,7.75
8591944,5.0,18.0,7.5
8591944,5.0,19.0,7.5
8591944,5.0,20.0,7.5
8591944,5.0,21.0,7.25
8591944,5.0,22.0,7.5
8591944,5.0,23.0,8.0
8591944,6.0,0.0,4.0
8591944,6.0,5.0,4.0
8591944,6.0,6.0,8.0
8591944,6.0,7.0,8.0
8591944,6.0,8.0,8.0
8591944,6.0,9.0,8.0
8591944,6.0,10.0,8.0
8591944,6.0,11.0,8.0
8591944,6.0,12.0,8.0
8591944,6.0,13.0,8.0
8591944,6.0,14.0,8.0
8591944,6.0,15.0,8.0
8591944,6.0,16.0,8.0
8591944,6.0,17.0,8.0
8591944,6.0,18.0,8.0
8591944,6.0,19.0,8.0
8591944,6.0,20.0,8.0
8591944,6.0,21.0,8.0
8591944,6.0,22.0,8.0
8591944,6.0,23.0,8.0
8591948,0.0,0.0,4.0
8591948,0.0,5.0,4.0
8591948,0.0,6.0,7.5
8591948,0.0,7.0,7.75
8591948,0.0,8.0,7.25
8591948,0.0,9.0,8.0
8591948,0.0,10.0,8.0
8591948,0.0,11.0,8.75
8591948,0.0,12.0,7.25
8591948,0.0,13.0,8.0
8591948,0.0,14.0,8.0
8591948,0.0,15.0,9.0
8591948,0.0,16.0,8.0
8591948,0.0,17.0,8.0
8591948,0.0,18.0,7.0
8591948,0.0,19.0,8.0
8591948,0.0,20.0,8.25
8591948,0.0,21.0,8.75
8591948,0.0,22.0,8.0
8591948,0.0,23.0,8.0
8591948,1.0,0.0,4.0
8591948,1.0,5.0,4.0
8591948,1.0,6.0,7.75
8591948,1.0,7.0,8.0
8591948,1.0,8.0,7.25
8591948,1.0,9.0,8.0
8591948,1.0,10.0,8.0
8591948,1.0,11.0,8.5
8591948,1.0,12.0,7.25
8591948,1.0,13.0,8.0
8591948,1.0,14.0,8.0
8591948,1.0,15.0,9.0
8591948,1.0,16.0,8.0
8591948,1.0,17.0,8.0
8591948,1.0,18.0,7.0
8591948,1.0,19.0,8.0
8591948,1.0,20.0,8.25
8591948,1.0,21.0,8.75
8591948,1.0,22.0,8.0
8591948,1.0,23.0,8.0
8591948,2.0,0.0,4.0
8591948,2.0,5.0,4.0
8591948,2.0,6.0,7.25
8591948,2.0,7.0,8.0
8591948,2.0,8.0,7.25
8591948,2.0,9.0,8.0
8591948,2.0,10.0,8.0
8591948,2.0,11.0,8.75
8591948,2.0,12.0,7.25
8591948,2.0,13.0,8.0
8591948,2.0,14.0,8.0
8591948,2.0,15.0,9.0
8591948,2.0,16.0,8.0
8591948,2.0,17.0,8.0
8591948,2.0,18.0,7.0
8591948,2.0,19.0,8.0
8591948,2.0,20.0,8.25
8591948,2.0,21.0,8.75
8591948,2.0,22.0,8.0
8591948,2.0,23.0,8.0
8591948,3.0,0.0,4.0
8591948,3.0,5.0,4.0
8591948,3.0,6.0,7.75
8591948,3.0,7.0,8.0
8591948,3.0,8.0,7.25
8591948,3.0,9.0,8.0
8591948,3.0,10.0,8.0
8591948,3.0,11.0,8.75
8591948,3.0,12.0,7.25
8591948,3.0,13.0,8.0
8591948,3.0,14.0,8.0
8591948,3.0,15.0,8.75
8591948,3.0,16.0,8.0
8591948,3.0,17.0,8.0
8591948,3.0,18.0,6.75
8591948,3.0,19.0,8.0
8591948,3.0,20.0,8.25
8591948,3.0,21.0,8.75
8591948,3.0,22.0,8.0
8591948,3.0,23.0,8.0
8591948,4.0,0.0,4.0
8591948,4.0,5.0,4.0
8591948,4.0,6.0,7.75
8591948,4.0,7.0,8.0
8591948,4.0,8.0,7.25
8591948,4.0,9.0,8.0
8591948,4.0,10.0,8.0
